Year, Afghanistan, Albania,Algeria,Angola,Anguilla,Antigua and Barbuda, Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan Rep. of,Bahamas,Bahrain Kingdom of, Bangladesh, Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Verde,Cambodia, Cameroon,Canada,African Rep.,Chad,Chile,"China, PR", Colombia,Comoros,Rep. of,Rep. of,Rica,"D""Ivoire",Croatia,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Republic, Ecuador,Egypt, Salvador,Guinea,Eritrea,Estonia,Ethiopia,Fiji, Finland, France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy ,Jamaica,Japan,Jordan,Kazakhstan,Kenya, Kiribati,Korea,Kuwait,Rep.,Dem. Rep.,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtesntein,Lithuania,Luxembourg,Macao,FYR,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta, Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Antilles,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan, Palau,Panama,PNG,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda, Samoa,San Marino,& Principe,Saudi Arabia,Senegal,"Serbia, Rep. of",Seychelles,Leone, Singapore,Slovak Republic,Slovenia,Islands,Somalia,South Africa, Spain,Lanka,and Nevis,Lucia,Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Arab Rep.,Tajikistan,Tanzania,Thailand,Togo,Tonga,Tobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,UAE, United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,and Gaza,Rep. of,Zambia,Zimbabwe
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,10,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,11,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,10,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,11,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,10,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,11,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,10,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,11,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,11,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,11,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2011,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,8,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,7,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,8,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,7,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,8,12,11,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,10,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2012,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,14,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,14,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,12,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,10,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,12,1,2,7,10,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,14,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,10,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,7,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,12,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,7,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,10,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,7,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,10,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,7,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,10,6,10,14,7,1,7,10,1
2013,7,8,8,6,1,1,8,8,2,13,1,4,2,2,4,2,8,1,2,1,2,2,4,2,8,12,2,2,1,15,2,4,1,13,1,1,12,3,12,2,4,1,3,1,4,2,1,11,2,2,1,7,1,7,1,1,2,1,7,6,1,1,1,10,8,1,10,1,1,7,7,1,4,7,7,2,8,11,11,8,7,4,1,12,1,7,13,4,7,8,1,11,4,7,7,2,2,2,8,6,1,2,1,2,4,10,10,11,4,1,1,1,7,8,12,1,8,1,8,1,4,8,8,2,2,1,2,12,5,1,7,11,2,7,1,1,7,12,8,8,11,1,2,7,10,7,6,1,2,4,1,7,7,6,11,1,1,7,n.a.,13,1,7,1,1,1,14,7,2,11,2,14,7,8,11,1,6,4,7,12,2,10,4,2,13,13,10,6,10,14,7,1,7,10,1
