period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
30,-0.8034971630851749,-1.6230550450947274,-0.0662797096702213,-2.1518892500293,0.4185486850713191,-2.4031749555783963,0.6540273217137696,0.7616323680169724,0.794995083546869,-0.463123517711403,-0.8990807721899963,-0.11250902752911458,-1.1041647804205004,0.06286782036867802,-1.2223282635153256,0.17048507314572733,0.37228102979690814,0.3716762749237302,-0.7244249940719475,0.0015038247299390079,-0.4793166636602576,-0.008667811658174412,-0.18566414157046698,-0.07277673503455818
33,-0.7591886771005187,-1.5844607832436426,-0.012536684782753157,-2.1168988047783786,0.47206812774580104,-2.370305784060029,0.7097076615925102,0.7684775723886602,0.8050018996652144,-0.45150098255879934,-0.8704462782966138,-0.07797667785438135,-1.1207169546911318,0.09769173789779831,-1.2326096166140124,0.22047839056654003,0.3859488310182623,0.3805788058574478,-0.6903452211840783,0.02242287005485906,-0.46306790770578043,-0.0037718578770733107,-0.17273569481221376,-0.06729065253230081
36,-0.7050959042422505,-1.516990869870331,0.03931866064760084,-2.0423072506368225,0.5191363236710084,-2.2941562242122533,0.7574992367062404,0.7620938260346498,0.7971636890898113,-0.43158384763276186,-0.8333884373591227,-0.05771980756453962,-1.094216339007079,0.1305973951310495,-1.2258894894461436,0.25719143164782765,0.38687268509421674,0.38103181426210214,-0.6340242343911275,0.028189958416855915,-0.42810031588587294,-0.002048090929050072,-0.16634721294264096,-0.06320286846320029
39,-0.6486115061455019,-1.4430246518970327,0.07956465149162906,-1.9458908388608742,0.5495408295746472,-2.187910301750891,0.775408505976322,0.7357130197192828,0.7658637897024106,-0.3754283049943027,-0.7822104397160166,-0.030328986705044126,-1.0504822071681232,0.1729529445363082,-1.1643619286454974,0.2929790340168709,0.380664444083571,0.38817059882348515,-0.604636435674682,0.004009488970636877,-0.4528751889985906,-0.0024413286384187905,-0.15350030801277634,-0.05456273766964544
42,-0.5947487285264125,-1.3844805732135717,0.13482164504419636,-1.8813626083386883,0.6028849796595819,-2.1208288151199737,0.8284958034034807,0.7308598809590023,0.7606789885968679,-0.3351103958155184,-0.7609747362127068,0.011611276938458953,-1.0427344013302415,0.2183578100350828,-1.1345228538981142,0.3322647530149624,0.387775632645038,0.38462118783844257,-0.5486323964690889,0.001240398451445295,-0.41851833275063577,-6.619246262875814e-4,-0.13793696900187147,-0.050996409034891166
45,-0.5636617312333496,-1.3569349678190712,0.1683785986091381,-1.8569335544134506,0.6389262255564901,-2.0986601426093974,0.8654694820861485,0.7320755644901115,0.765622657723567,-0.29478442182662806,-0.7313961731856137,0.027894311793606574,-1.0037837200758868,0.24069133235386286,-1.1023905068015485,0.35938564150555197,0.3803542808509992,0.37287540498573,-0.5230629941846037,0.00372184568094597,-0.3996677378854867,0.0013300297236694086,-0.1261046994247713,-0.03733872676899194
48,-0.5482684718921667,-1.24981220599687,0.14463738702996073,-1.7003580885605953,0.59017798016707,-1.917513914576727,0.8032129175796392,0.6795702647139882,0.7051181206771598,-0.2854732611793508,-0.6854110806933743,0.03762460214302313,-0.9179769246334907,0.2496833514367529,-1.0190231418947087,0.3501940149000048,0.35858074126163014,0.35342649150307165,-0.41432717282560366,0.006182390427030207,-0.2374457601226247,0.004393637330667393,-0.10084184425105362,-0.044191762247868874
51,-0.5424825806304053,-1.1963556986425816,0.0914733252951755,-1.614172004215583,0.49329578266165924,-1.8144782015501189,0.6862560467661543,0.6183927851970752,0.6467880830664386,-0.28656590063844467,-0.6538773404142887,0.025990871445980557,-0.8803735447157833,0.23507282379427827,-0.9941120517278516,0.33980059247899197,0.344776748671328,0.34019876159840423,-0.3892039945340963,0.014467340608869577,-0.2115165758656405,0.008654498349456453,-0.08462996504862537,-0.03309638239971001
54,-0.5166283250763462,-1.1744204510219705,0.11585492743540086,-1.593451600948023,0.5198381457535683,-1.7945436554080672,0.712935679884457,0.6195626872238461,0.6502282137828557,-0.26380710961210374,-0.6314040359190872,0.03336873548857332,-0.8680267996524277,0.24750688997753179,-0.9881402159835141,0.3564548274503959,0.34314732375409984,0.33303508802960063,-0.36245177753998975,0.016617793352525216,-0.1928165823381089,0.008485358990114527,-0.07437869062733327,-0.01991176238467128
57,-0.4949522545646087,-1.1571135876046768,0.13968678915683821,-1.578282798727362,0.5432141108405124,-1.7800416827746375,0.7361742401766063,0.6192820893899037,0.6540475665901343,-0.24465664629243172,-0.6010586036114121,0.03436267162445107,-0.8515862129127498,0.25174509187893446,-0.9569078850112192,0.37755460182235656,0.34486410750622604,0.3315230281388928,-0.33520833522165694,0.022087409792646947,-0.1707945162497463,0.011952028601628181,-0.06448894159939894,-0.014226589169496569
60,-0.5595046109988644,-1.200943581814283,0.04333708563584141,-1.611896313135033,0.41877877284344456,-1.8096747574691419,0.600068154760505,0.5848736649155184,0.6315207680884843,-0.33781998040067385,-0.7351231778590155,0.004279967156453582,-0.9401963056681872,0.15962565530752895,-1.0467506096216759,0.24356326266543102,0.32025304634970553,0.30879985501783774,-0.50032311065432,0.037881609458105446,-0.33668032320588287,0.032265042898253236,-0.09874997460657318,-0.02146155911047237
