period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
33,-1.2160986742327697,-2.657743965529431,0.12757684898376542,-3.612436060737321,1.0143935986725947,-4.073392767759276,1.4527539974947892,1.3821672561794185,1.4564260850467992,-0.693924778353308,-1.679715196288546,-0.007642360780982202,-2.2125389167824654,0.3280707009319975,-2.4316995517445834,0.5112901400455682,0.7781727794855622,0.786776902421748,-1.0086009801152789,0.05870961693868552,-0.5446247788850864,-0.008363181323345872,-0.21503232981328343,-0.038092939307365015
36,-1.0219520880581046,-2.4463120420511903,0.317473594823973,-3.3963227943662813,1.2060668183839909,-3.85769674574768,1.6572560546404802,1.4078498444429917,1.4594358579732478,-0.6257372570931898,-1.5237011270969667,0.015526501444957735,-2.0540579986402907,0.3766820760056307,-2.301283690538962,0.5736558167692626,0.7648696212364232,0.7423135278888439,-0.8344358167592139,0.04257875892507487,-0.507323356992172,-0.009831809008362096,-0.1974150145784549,-0.03438644446281952
39,-0.9115413107376268,-2.2731344014384764,0.35651596129546165,-3.15224312880594,1.1863881655786481,-3.5750634924003513,1.594827781518925,1.290245453465939,1.3533815704642262,-0.6179017533580222,-1.5214609441328282,0.0365724880486505,-1.9790439690607764,0.40691419296041453,-2.2201076328048774,0.5835984976604949,0.7221601406040715,0.7180939199984449,-0.8127927469524961,0.08069649522192117,-0.5698949744706163,-0.009614147043389516,-0.18774102527410524,-0.036058529281950503
42,-0.7308446650445056,-2.0599457565146637,0.485346282649755,-2.897197443267537,1.2867885635272205,-3.2978132925351487,1.6811459133644042,1.2395264377204689,1.2983956345789842,-0.46922108006535584,-1.4082382823176354,0.10767539054215294,-1.8762110098948952,0.4583610645224583,-2.064880748576841,0.6140495495963303,0.7064999508965606,0.6850508364412274,-0.6769945961215986,0.0409538142061361,-0.5381964789392782,-0.011141289123064415,-0.17529465800450614,-0.036729966793405344
45,-0.6759892729133059,-1.99196941035333,0.5357224393154261,-2.831159463826379,1.3314499376110043,-3.231942360308746,1.7246148107253025,1.2363448941084179,1.2936199623884201,-0.4261022102763715,-1.3685839749263073,0.1182231772279694,-1.8045650447217012,0.46540346892623874,-2.048597508506032,0.665748900611824,0.6900842395444158,0.6921550122120681,-0.6424145534000082,0.019882157286625547,-0.5371860957652256,-0.011059077612106512,-0.1703666809614641,-0.028302644142069545
48,-0.6833735656435344,-1.8845609273468558,0.5719407422098751,-2.6608231884554194,1.3729165920412354,-3.037633335513222,1.7621702400158237,1.2164337762431643,1.2336984113371328,-0.4056110203673454,-1.1468113149423111,0.1938994954609458,-1.6279200684705226,0.5912623766586915,-1.8557832323944394,0.7757949293712847,0.7795085274190905,0.739731849818564,-0.4319131457839134,0.10460677705268619,-0.18245934149746423,0.03205608185740947,-0.08853499512488254,-0.04251353327738766
51,-0.9759168794594416,-2.2571444610459035,0.293457298105372,-3.1039663780441793,1.1235099137488351,-3.5140711079034674,1.528505220963828,1.2578811847606521,1.323412972691565,-0.5214216397284333,-1.2219207767945652,0.12203745342913577,-1.654772140268584,0.4380098696752197,-1.8522177251655445,0.6312880027194777,0.7709766230968319,0.7035829954527463,-0.7501584344380825,0.05708202218900082,-0.29623947144101104,-0.022055724673300817,-0.14248691295387214,-0.06470683403924453
54,-0.9556701489196262,-2.2439194004226932,0.3240127027590339,-3.0950137651800387,1.1591734990423874,-3.5071992887290446,1.5666715418003814,1.2673245187071747,1.330227371217197,-0.5179428653330594,-1.1533567335745465,0.11979730311097037,-1.6374869918533963,0.43364643659308577,-1.8770187831298046,0.610557175228793,0.7789994053222062,0.7067471097424667,-0.7320849508486393,0.09240647635118486,-0.2877831656632138,-0.02457707722648299,-0.13328712649223623,-0.061284544507621094
57,-0.9284175074968383,-2.2265782744676716,0.347995224545903,-3.0814201994769705,1.1809616350722794,-3.4954069274141224,1.5873965194575106,1.2650972165999192,1.3360121726589576,-0.5041620803857698,-1.090094638872741,0.11925275044088032,-1.601168409191227,0.4733192183876906,-1.9256517111921059,0.6414228953354897,0.7948866316418549,0.7341433660315804,-0.7158774338270403,0.11419501418298558,-0.2836097015369443,-0.028306570421367513,-0.1266505238557616,-0.05875060434813535
60,-0.7690146210350375,-1.9065081119114664,0.36976929882219917,-2.646613052515542,1.1113025897324196,-3.0052546586019564,1.4756168954279734,1.1595988767132683,1.157556822240832,-0.5124413205345608,-1.3274237932101172,0.07132649311172023,-1.62090274478857,0.5080209184083313,-1.9603425995668646,0.6828151221621774,0.7552514309357596,0.7290033594402086,-0.6676302860873906,-0.012623009210985796,-0.49491688461473193,-0.030706429944297998,-0.19830401068455003,-0.07450724626501401
