period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
30,-0.551921886706612,-1.1742749218202373,0.00763400669176533,-1.570372574976609,0.3804700768781803,-1.7643311314366381,0.5633529875860745,0.5676698901640473,0.6103051533287142,-0.301818094359778,-0.6963545379921035,-0.011040355849033179,-0.9547769403226355,0.1869493798861282,-1.0718549401652835,0.3154138387794154,0.3673158733105762,0.3898433938044308,-0.32830773706203265,0.05353555465743498,-0.10921510673351695,-2.777908533489644e-4,-0.07266222817592496,-0.04553355358389001
33,-0.5710111202480671,-1.217361637022643,0.010395529817107714,-1.6277870836593216,0.39586351616198745,-1.8296802060280912,0.5821803718446342,0.5842097806958318,0.6300851992627408,-0.3311411101378491,-0.7402325975616952,-0.006698779236459076,-1.0194458104425652,0.2009167669621459,-1.1292284564198791,0.3388624917661218,0.37305326633434416,0.4009451614229964,-0.370337064964531,0.05847311180234747,-0.1089785314237981,-0.022082822944752292,-0.08569996133548066,-0.05388368458647461
36,-0.6167107857724611,-1.3014972244142653,0.010193984136833466,-1.7386453926252048,0.41744835883539505,-1.9536816276847548,0.6146220225461808,0.621070819894359,0.6678907531579014,-0.3706980148268396,-0.7686779796068914,-0.011027583390160689,-1.062970226119437,0.18742984999079754,-1.1733685551708848,0.35002126936507016,0.38927973128787,0.4117764136178844,-0.4394720128818536,0.05006334297515603,-0.1250183282312908,-0.020533980187979146,-0.10066792538958276,-0.07171264087136506
39,-0.6147542288698713,-1.314697317233901,0.019332606833713035,-1.7634793635125499,0.42788282414472595,-1.9837660391427665,0.6283226179194226,0.627926497526715,0.6812691280663177,-0.3803656589355189,-0.7846209915962598,-0.017074392783279324,-1.043362855287583,0.19443496269109856,-1.1966064493901047,0.339309490912049,0.37127199581142584,0.3913504207931394,-0.4663316957395836,0.06797283982276847,-0.1887336977576822,-0.03749501871491226,-0.12181484912662185,-0.09361862587602865
42,-0.6587929565837728,-1.3521580588047433,-0.020993948135125656,-1.7968368836496902,0.3890651229605736,-2.0147279785830885,0.5904317223858229,0.6307447359739361,0.673342348980445,-0.4226981652049293,-0.8190269631908891,-0.03073530322391002,-1.0907384080600622,0.19291583146856628,-1.2532632117539706,0.31666021482916307,0.37884061074092445,0.39290189762256333,-0.5365706786680755,0.06238754621921208,-0.23769585383495379,-0.03433637211084399,-0.13107269205905675,-0.09215472946844064
45,-0.6710421642087084,-1.386713394064333,-0.02087464882276911,-1.8460436013393366,0.39613206516891014,-2.070440588249963,0.6010137275310217,0.643482745176424,0.6918461429425905,-0.4341052342146506,-0.8367290882414189,-0.025399412721504016,-1.107678037019942,0.17592492708078056,-1.2583938612217227,0.3050071143401121,0.38167889579121184,0.39890750149253273,-0.5697015074635943,0.0566249477250946,-0.2746298465586513,-0.03126286342420765,-0.1364431032561816,-0.08669929418574043
48,-0.7882531922442447,-1.6171585071813364,-0.062231782258691984,-2.1353928696665503,0.40304873832076177,-2.387024828714474,0.6330543435905024,0.7105579827131834,0.7769836299089846,-0.48075639599555076,-0.9836571500293929,-0.029991750372652226,-1.2586024905896305,0.21974522443450217,-1.399643007785014,0.4483532355633087,0.4920674802346318,0.48670454724160345,-0.6214234922986164,0.09719037410508452,-0.22154573514255715,-0.022323021139969604,-0.12330195046620272,-0.07465692939960882
51,-0.9032593387568035,-1.8287150156105276,-0.07589462663078501,-2.4173143077346753,0.4637441928503791,-2.7048850599903727,0.7256756578911013,0.8078149773550062,0.8975911089246124,-0.7766295378076062,-1.3214388142007363,-0.05196347977761555,-1.636994193849015,0.22076879937241878,-1.7898776797524172,0.44819984608054925,0.5206363999761645,0.5807853201355044,-0.4741673254277152,0.14139974862029767,-0.07859270813967001,-0.018099018541320275,-0.08512497721848564,-0.05229547689418583
54,-0.9247991440215678,-1.8718852077379184,-0.08277194723130138,-2.474785330648771,0.47051668920780365,-2.767129433945607,0.7386204129817194,0.8198521000961718,0.9193253103796973,-0.782804836445015,-1.3350055816961985,-0.05792901987951449,-1.6865306196381926,0.20607639056538196,-1.856841052129629,0.4452579699841914,0.5204825753940671,0.5777624492805834,-0.5050141933748346,0.1378938622904809,-0.10889649141271826,-0.012219240948239089,-0.08907844162462371,-0.05110717666495336
57,-0.9341236263268128,-1.9037127657463802,-0.07995473193139867,-2.5191833665272947,0.48254910621831987,-2.8176582306348146,0.7543001544781971,0.8302100436544518,0.9402719120217534,-0.7719950262360403,-1.349645272939627,-0.026887669303675588,-1.6913555434071645,0.2298692001494831,-1.8674806505728028,0.4607891586458913,0.5339257471041666,0.5780359213347894,-0.5184548343147343,0.1163926414056424,-0.12359582998328424,-0.011900766367721758,-0.09292225202563283,-0.04610464177036418
60,-0.698030296728355,-1.5497124552677215,0.015291513098520813,-2.0699962426118987,0.46980167099459985,-2.320859309316679,0.6950432218327298,0.6716757214635481,0.7919073646338219,-0.49191647489282025,-1.0677276853668447,-0.006047706746339587,-1.408731139054672,0.31224305848841616,-1.6220704074997196,0.35842795210257983,0.48566045144866815,0.5758528883758661,-0.47315623737887397,0.032243351500891936,-0.19652432722710797,-0.03656663679706855,-0.12111692065389677,-0.05608202987506293
