period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
30,-0.021447602000963323,-0.39380180313292024,0.35585767653600414,-0.6368566169926158,0.5986576040182797,-0.7568315068161807,0.717258093301599,0.37663364241629854,0.3763096954745503,-0.018292239892200374,-0.2713840220183185,0.20219779432379553,-0.42806139003527066,0.3555890933094501,-0.49795733029961364,0.4404375048713862,0.24407934336194453,0.23584533531433446,-0.037999632129122746,0.08302009417695544,-0.017774559191421818,0.02208788681364645,0.002810853269003231,-0.004283728933669111
33,-0.040804944763720354,-0.4117495383033877,0.33592477486819705,-0.6524451912472405,0.5765086440984153,-0.7708235538043006,0.6934849614543401,0.3735391335184696,0.3716122833392808,-0.03629423068950322,-0.288924526960319,0.17462091512861,-0.43326443457143504,0.3315083106939123,-0.5096067358682688,0.40641901474148234,0.24131562257968053,0.23375099040259167,-0.08127571598935737,0.14379290668245318,-0.02546681407958505,0.03149295849190262,0.004966840240950251,9.480753066023166e-4
36,-0.037836664782590394,-0.4006113876582564,0.33216017362795014,-0.6357509096476937,0.5685190431295581,-0.7514930355379456,0.6832804204193165,0.3665151489639538,0.36401626556738187,-0.033195908016933534,-0.26948364474319764,0.17018113471445234,-0.414872965383738,0.3242167725713495,-0.48745572436657786,0.40128623112475365,0.23448754153078205,0.22655621354578653,-0.04735764354025178,0.07448390517058887,-0.020741603255326917,0.0174795328580837,4.595400458310172e-4,-0.004287106205440228
39,-0.04796609773805671,-0.39822497885384384,0.3064961430214386,-0.6248067183894843,0.5320454634006521,-0.7356402670845661,0.6418581516645033,0.35012688574798045,0.3500960483606722,-0.033895710925705605,-0.2573129798871051,0.1573810126474082,-0.40586898809315697,0.30581333218955536,-0.473457472556389,0.3699435907482189,0.22649892135815877,0.2209973419413102,-0.0682976865321414,0.03502200073378747,-0.027246335963994298,0.01576414611181124,-0.008262243359730699,-0.0072546328818730126
42,-0.0461688871785391,-0.3846185866550771,0.29910686040462836,-0.6040149742847291,0.51996853485338,-0.7113001043874467,0.6271544083525308,0.3413128230605022,0.3386115979606172,-0.030723242263524318,-0.2420540189199371,0.1517666912993168,-0.39105615780329056,0.29912996588574275,-0.4576857294289671,0.3643722655945357,0.22518293763082975,0.21789429483610845,-0.12298673394025303,0.038174007888333694,-0.0239253444586053,0.015099390811971484,-0.010072955711898614,-0.009258916957401435
45,-0.04475213904412183,-0.38061996144347826,0.2963522414221513,-0.599114441875834,0.5155138654251376,-0.705906081738265,0.6219078620550257,0.33751330105874783,0.3370400510437905,-0.02532239528701672,-0.23988210010619787,0.16004506958898113,-0.3888289267810319,0.28485670755625536,-0.45355207187553465,0.3500955997030843,0.22217569527743672,0.21367939812225561,-0.07758849552695872,0.019553232319058984,-0.027213207273683558,4.247833296976103e-4,-0.01378573230840569,-0.009263099134869224
48,-0.040368755946360906,-0.35213352740135134,0.2723956917564598,-0.557057669151876,0.47503711346489474,-0.6568182211581522,0.5735283765666574,0.31115803267038017,0.31556449697081274,-0.02992259041606418,-0.23513321064742607,0.13678351458856297,-0.36675103530081676,0.270564483348783,-0.43523123174079553,0.3327384017343642,0.21124442840155372,0.20719458356432371,-0.14927921654725257,0.1323884034759528,-0.11522285564760316,-0.0012577811542273795,-0.026962914686928616,-0.005504731797578467
51,-0.031663055508997263,-0.3398370043594683,0.27888112713543045,-0.5424963056805729,0.4808934624829927,-0.6417473613501926,0.5791152043542547,0.30714271505595026,0.31450882076305,-0.030182357345512147,-0.22943788284207556,0.1256566452103263,-0.3730787446022423,0.26046887384753337,-0.4404201399338859,0.3181422005215457,0.21204203883613781,0.2067528720879825,-0.3490955960979458,0.032220534958231496,-0.1908110818962896,-1.1950698880793706e-4,-0.06032245066023677,-0.004045536524830022
54,-0.01889734855594237,-0.31979538920281336,0.285549118711282,-0.5183055808038727,0.4833349397069336,-0.615459764649827,0.5798207362794735,0.3013695427990232,0.3076792024454984,-0.026573552710577708,-0.219636947541141,0.1283340597782713,-0.3606835629932979,0.2630033291981439,-0.4210490532928852,0.31837574841323124,0.20704377319945602,0.20477095360579023,-0.3146775845935811,0.0023143345797198016,-0.13169162784794544,-1.4552511544118347e-4,-0.05149913349318622,-0.0041079010270008934
57,-0.004900830038694221,-0.3029785548045365,0.293300509986143,-0.49931512826146485,0.48783993126770936,-0.5952969525143599,0.5827494252268165,0.29688512150107266,0.30259914287973266,-0.016389011745048032,-0.2049397778657106,0.14566943914644317,-0.3427614947744485,0.274610326358487,-0.40527427864745635,0.33812676078131093,0.2049364189370815,0.2026367000468667,-0.30971991055294135,0.0030392201687995013,-0.10124053435440976,9.04859064187919e-4,-0.04249898320905872,-0.0021285356741436593
60,-0.021644920207372107,-0.2616629302735145,0.220785035331718,-0.41703060847483847,0.3778785813260191,-0.4929861953753264,0.45406027375695146,0.23644607845548335,0.2413830382694303,-0.016363338728205286,-0.16320939641987572,0.08784049267120612,-0.2711878164335546,0.20603650749694427,-0.31984558939648994,0.25392802724439756,0.16206715244785058,0.15678357996800107,-0.3505635120209541,0.07545536971844134,-0.08481357688236767,0.0012542843162968624,-0.035674730034936424,-0.0020516267107641307
